side,ticker,pattern,fwd_days,n,mean_ret,median,win_rate
buy,NVDA,E_Q_FVG1,30,0,,,
buy,NVDA,E_FVG1_Fx,30,0,,,
buy,NVDA,FVG1_R,30,1,43.749332442609465,43.749332442609465,100.0
sell,NVDA,baseline,30,31,6.571443688297036,4.774496498836845,70.96774193548387
sell,NVDA,E,30,3,7.97221267315278,6.237039493098813,66.66666666666666
sell,NVDA,E_R,30,2,2.2334350765894464,2.2334350765894464,50.0
sell,NVDA,FVG1,30,0,,,
sell,NVDA,E_FVG1,30,0,,,
sell,NVDA,E_FVG5,30,0,,,
sell,NVDA,E_Fext,30,0,,,
sell,NVDA,E_OB,30,1,-1.7701693399199196,-1.7701693399199196,0.0
sell,NVDA,E_R_FVG1,30,0,,,
sell,NVDA,E_R_FVG5,30,0,,,
sell,NVDA,E_Q_FVG1,30,0,,,
sell,NVDA,E_FVG1_Fx,30,0,,,
sell,NVDA,FVG1_R,30,0,,,
buy,NVDA,baseline,60,27,26.928247852050323,19.204965804070156,70.37037037037037
buy,NVDA,E,60,2,27.096783824067757,27.096783824067757,50.0
buy,NVDA,E_R,60,2,27.096783824067757,27.096783824067757,50.0
buy,NVDA,FVG1,60,4,26.330175269892248,26.53753183363502,75.0
buy,NVDA,E_FVG1,60,1,66.74892592038765,66.74892592038765,100.0
buy,NVDA,E_FVG5,60,1,66.74892592038765,66.74892592038765,100.0
buy,NVDA,E_Fext,60,0,,,
buy,NVDA,E_OB,60,0,,,
buy,NVDA,E_R_FVG1,60,1,66.74892592038765,66.74892592038765,100.0
buy,NVDA,E_R_FVG5,60,1,66.74892592038765,66.74892592038765,100.0
buy,NVDA,E_Q_FVG1,60,0,,,
buy,NVDA,E_FVG1_Fx,60,0,,,
buy,NVDA,FVG1_R,60,1,66.74892592038765,66.74892592038765,100.0
sell,NVDA,baseline,60,31,-2.5697307001454144,3.352749971375629,61.29032258064516
sell,NVDA,E,60,3,10.269862156599283,12.147661412655747,66.66666666666666
sell,NVDA,E_R,60,2,9.33096252857105,9.33096252857105,50.0
sell,NVDA,FVG1,60,0,,,
sell,NVDA,E_FVG1,60,0,,,
sell,NVDA,E_FVG5,60,0,,,
sell,NVDA,E_Fext,60,0,,,
sell,NVDA,E_OB,60,1,-13.206261307962855,-13.206261307962855,0.0
sell,NVDA,E_R_FVG1,60,0,,,
sell,NVDA,E_R_FVG5,60,0,,,
sell,NVDA,E_Q_FVG1,60,0,,,
sell,NVDA,E_FVG1_Fx,60,0,,,
sell,NVDA,FVG1_R,60,0,,,
buy,NVR,baseline,20,37,5.104855488168829,4.385122906722213,70.27027027027027
buy,NVR,E,20,4,10.781710170376687,10.883772872408539,100.0
buy,NVR,E_R,20,1,9.197111204613616,9.197111204613616,100.0
buy,NVR,FVG1,20,4,4.9343949626268415,1.881526572314564,50.0
buy,NVR,E_FVG1,20,0,,,
buy,NVR,E_FVG5,20,0,,,
buy,NVR,E_Fext,20,0,,,
buy,NVR,E_OB,20,3,10.185468713767763,9.197111204613616,100.0
buy,NVR,E_R_FVG1,20,0,,,
buy,NVR,E_R_FVG5,20,0,,,
buy,NVR,E_Q_FVG1,20,0,,,
buy,NVR,E_FVG1_Fx,20,0,,,
buy,NVR,FVG1_R,20,2,0.6531263685692694,0.6531263685692694,50.0
sell,NVR,baseline,20,42,3.342192452349061,3.4554462900866136,69.04761904761905
sell,NVR,E,20,1,-0.054075628713954736,-0.054075628713954736,0.0
sell,NVR,E_R,20,0,,,
sell,NVR,FVG1,20,0,,,
sell,NVR,E_FVG1,20,0,,,
sell,NVR,E_FVG5,20,0,,,
sell,NVR,E_Fext,20,0,,,
sell,NVR,E_OB,20,0,,,
sell,NVR,E_R_FVG1,20,0,,,
sell,NVR,E_R_FVG5,20,0,,,
sell,NVR,E_Q_FVG1,20,0,,,
sell,NVR,E_FVG1_Fx,20,0,,,
sell,NVR,FVG1_R,20,0,,,
buy,NVR,baseline,30,37,5.489443821613885,5.643131996268657,67.56756756756756
buy,NVR,E,30,4,7.780795164599606,5.743791600517119,100.0
buy,NVR,E_R,30,1,5.412540480824453,5.412540480824453,100.0
buy,NVR,FVG1,30,4,7.74991143651462,5.397724869272489,75.0
buy,NVR,E_FVG1,30,0,,,
buy,NVR,E_FVG5,30,0,,,
buy,NVR,E_Fext,30,0,,,
buy,NVR,E_OB,30,3,8.349379312729546,5.412540480824453,100.0
buy,NVR,E_R_FVG1,30,0,,,
buy,NVR,E_R_FVG5,30,0,,,
buy,NVR,E_Q_FVG1,30,0,,,
buy,NVR,E_FVG1_Fx,30,0,,,
buy,NVR,FVG1_R,30,2,3.7060736193262103,3.7060736193262103,50.0
sell,NVR,baseline,30,42,2.936501400704715,2.7751986820094694,61.904761904761905
sell,NVR,E,30,1,-2.4149149972991815,-2.4149149972991815,0.0
sell,NVR,E_R,30,0,,,
sell,NVR,FVG1,30,0,,,
sell,NVR,E_FVG1,30,0,,,
sell,NVR,E_FVG5,30,0,,,
sell,NVR,E_Fext,30,0,,,
sell,NVR,E_OB,30,0,,,
sell,NVR,E_R_FVG1,30,0,,,
sell,NVR,E_R_FVG5,30,0,,,
sell,NVR,E_Q_FVG1,30,0,,,
sell,NVR,E_FVG1_Fx,30,0,,,
sell,NVR,FVG1_R,30,0,,,
buy,NVR,baseline,60,37,6.598157145697966,7.966412298276366,70.27027027027027
buy,NVR,E,60,4,12.983334176536,12.878352427228656,75.0
buy,NVR,E_R,60,1,20.0934199716036,20.0934199716036,100.0
buy,NVR,FVG1,60,4,5.447009159356076,4.473732651698319,100.0
buy,NVR,E_FVG1,60,0,,,
buy,NVR,E_FVG5,60,0,,,
buy,NVR,E_Fext,60,0,,,
buy,NVR,E_OB,60,3,19.321434321735484,20.0934199716036,100.0
buy,NVR,E_R_FVG1,60,0,,,
buy,NVR,E_R_FVG5,60,0,,,
buy,NVR,E_Q_FVG1,60,0,,,
buy,NVR,E_FVG1_Fx,60,0,,,
buy,NVR,FVG1_R,60,2,3.638683116947872,3.638683116947872,100.0
sell,NVR,baseline,60,42,2.2692291195989887,3.949886385545601,57.14285714285714
sell,NVR,E,60,1,-3.4240809250046813,-3.4240809250046813,0.0
sell,NVR,E_R,60,0,,,
sell,NVR,FVG1,60,0,,,
sell,NVR,E_FVG1,60,0,,,
sell,NVR,E_FVG5,60,0,,,
sell,NVR,E_Fext,60,0,,,
sell,NVR,E_OB,60,0,,,
sell,NVR,E_R_FVG1,60,0,,,
sell,NVR,E_R_FVG5,60,0,,,
sell,NVR,E_Q_FVG1,60,0,,,
sell,NVR,E_FVG1_Fx,60,0,,,
sell,NVR,FVG1_R,60,0,,,
buy,NWS,baseline,20,38,7.320632214078667,7.92632785990008,81.57894736842105
buy,NWS,E,20,4,12.663067508617521,11.57913336037471,100.0
buy,NWS,E_R,20,3,9.598467512364483,6.266617003532946,100.0
buy,NWS,FVG1,20,5,8.600014709160002,11.378409582717975,80.0
buy,NWS,E_FVG1,20,1,21.85686749737664,21.85686749737664,100.0
buy,NWS,E_FVG5,20,1,21.85686749737664,21.85686749737664,100.0
buy,NWS,E_Fext,20,0,,,
buy,NWS,E_OB,20,1,6.266617003532946,6.266617003532946,100.0
buy,NWS,E_R_FVG1,20,0,,,
buy,NWS,E_R_FVG5,20,0,,,
buy,NWS,E_Q_FVG1,20,0,,,
buy,NWS,E_FVG1_Fx,20,0,,,
buy,NWS,FVG1_R,20,1,11.378409582717975,11.378409582717975,100.0
sell,NWS,baseline,20,36,3.6750789761751728,2.8955372847869443,77.77777777777779
sell,NWS,E,20,5,6.189643012042497,7.280168894943424,80.0
sell,NWS,E_R,20,3,4.774673535936698,7.280168894943424,66.66666666666666
sell,NWS,FVG1,20,0,,,
sell,NWS,E_FVG1,20,0,,,
sell,NWS,E_FVG5,20,0,,,
sell,NWS,E_Fext,20,1,11.942309690851669,11.942309690851669,100.0
sell,NWS,E_OB,20,2,3.5219258564333344,3.5219258564333344,50.0
sell,NWS,E_R_FVG1,20,0,,,
sell,NWS,E_R_FVG5,20,0,,,
sell,NWS,E_Q_FVG1,20,0,,,
sell,NWS,E_FVG1_Fx,20,0,,,
sell,NWS,FVG1_R,20,0,,,
buy,NWS,baseline,30,38,7.7656254079383045,7.963630224327609,81.57894736842105
buy,NWS,E,30,4,11.989333001717723,11.484487556079815,100.0
buy,NWS,E_R,30,3,10.39798409957645,6.2055954040180845,100.0
buy,NWS,FVG1,30,5,5.3245542460700666,9.06767497392176,60.0
buy,NWS,E_FVG1,30,1,16.763379708141546,16.763379708141546,100.0
buy,NWS,E_FVG5,30,1,16.763379708141546,16.763379708141546,100.0
buy,NWS,E_Fext,30,0,,,
buy,NWS,E_OB,30,1,5.396973623412266,5.396973623412266,100.0
buy,NWS,E_R_FVG1,30,0,,,
buy,NWS,E_R_FVG5,30,0,,,
buy,NWS,E_Q_FVG1,30,0,,,
buy,NWS,E_FVG1_Fx,30,0,,,
buy,NWS,FVG1_R,30,1,14.1092253167376,14.1092253167376,100.0
sell,NWS,baseline,30,36,3.9588774089525205,3.309940447448054,66.66666666666666
sell,NWS,E,30,5,7.4142465945872855,9.038861517448646,80.0
sell,NWS,E_R,30,3,5.860984517407123,9.038861517448646,66.66666666666666
sell,NWS,FVG1,30,0,,,
sell,NWS,E_FVG1,30,0,,,
sell,NWS,E_FVG5,30,0,,,
sell,NWS,E_Fext,30,1,13.20354210078542,13.20354210078542,100.0
sell,NWS,E_OB,30,2,4.272046017386361,4.272046017386361,50.0
sell,NWS,E_R_FVG1,30,0,,,
sell,NWS,E_R_FVG5,30,0,,,
sell,NWS,E_Q_FVG1,30,0,,,
sell,NWS,E_FVG1_Fx,30,0,,,
sell,NWS,FVG1_R,30,0,,,
buy,NWS,baseline,60,38,8.400498913907505,8.137634282193204,73.68421052631578
buy,NWS,E,60,4,11.904351127498806,9.693806349227419,100.0
buy,NWS,E_R,60,3,14.950919369588059,11.11470627027419,100.0
buy,NWS,FVG1,60,5,10.192268762299003,8.002362136205761,100.0
buy,NWS,E_FVG1,60,1,2.764646401231047,2.764646401231047,100.0
buy,NWS,E_FVG5,60,1,2.764646401231047,2.764646401231047,100.0
buy,NWS,E_Fext,60,0,,,
buy,NWS,E_OB,60,1,11.11470627027419,11.11470627027419,100.0
buy,NWS,E_R_FVG1,60,0,,,
buy,NWS,E_R_FVG5,60,0,,,
buy,NWS,E_Q_FVG1,60,0,,,
buy,NWS,E_FVG1_Fx,60,0,,,
buy,NWS,FVG1_R,60,1,10.563937311319075,10.563937311319075,100.0
sell,NWS,baseline,60,36,1.5855055467681094,0.1980598922548614,50.0
sell,NWS,E,60,5,2.984560344734581,5.69341058371982,60.0
sell,NWS,E_R,60,3,6.2561597097133825,10.388556798416323,66.66666666666666
sell,NWS,FVG1,60,0,,,
sell,NWS,E_FVG1,60,0,,,
sell,NWS,E_FVG5,60,0,,,
sell,NWS,E_Fext,60,1,5.69341058371982,5.69341058371982,100.0
sell,NWS,E_OB,60,2,4.189961165361912,4.189961165361912,50.0
sell,NWS,E_R_FVG1,60,0,,,
sell,NWS,E_R_FVG5,60,0,,,
sell,NWS,E_Q_FVG1,60,0,,,
sell,NWS,E_FVG1_Fx,60,0,,,
sell,NWS,FVG1_R,60,0,,,
buy,NWSA,baseline,20,35,6.853721042120604,7.122147420249458,88.57142857142857
buy,NWSA,E,20,3,11.38452564166119,6.139318909985314,100.0
buy,NWSA,E_R,20,0,,,
buy,NWSA,FVG1,20,5,11.432025153040945,13.548377260772892,80.0
buy,NWSA,E_FVG1,20,1,22.506590469060043,22.506590469060043,100.0
buy,NWSA,E_FVG5,20,1,22.506590469060043,22.506590469060043,100.0
buy,NWSA,E_Fext,20,0,,,
buy,NWSA,E_OB,20,0,,,
buy,NWSA,E_R_FVG1,20,0,,,
buy,NWSA,E_R_FVG5,20,0,,,
buy,NWSA,E_Q_FVG1,20,0,,,
buy,NWSA,E_FVG1_Fx,20,0,,,
buy,NWSA,FVG1_R,20,1,11.456943464044771,11.456943464044771,100.0
sell,NWSA,baseline,20,36,3.7951073665947326,2.6148587572003335,75.0
sell,NWSA,E,20,5,5.575785495698848,5.643021387636668,60.0
sell,NWSA,E_R,20,2,4.517800429913811,4.517800429913811,50.0
sell,NWSA,FVG1,20,0,,,
sell,NWSA,E_FVG1,20,0,,,
sell,NWSA,E_FVG5,20,0,,,
sell,NWSA,E_Fext,20,1,10.589737997910795,10.589737997910795,100.0
sell,NWSA,E_OB,20,1,13.793100468460048,13.793100468460048,100.0
sell,NWSA,E_R_FVG1,20,0,,,
sell,NWSA,E_R_FVG5,20,0,,,
sell,NWSA,E_Q_FVG1,20,0,,,
sell,NWSA,E_FVG1_Fx,20,0,,,
sell,NWSA,FVG1_R,20,0,,,
buy,NWSA,baseline,30,35,7.107739041723416,7.659901085226208,74.28571428571429
buy,NWSA,E,30,3,9.17635146992529,7.136035325598389,100.0
buy,NWSA,E_R,30,0,,,
buy,NWSA,FVG1,30,5,10.439741480995085,15.09933485263285,80.0
buy,NWSA,E_FVG1,30,1,16.33859760162506,16.33859760162506,100.0
buy,NWSA,E_FVG5,30,1,16.33859760162506,16.33859760162506,100.0
buy,NWSA,E_Fext,30,0,,,
buy,NWSA,E_OB,30,0,,,
buy,NWSA,E_R_FVG1,30,0,,,
buy,NWSA,E_R_FVG5,30,0,,,
buy,NWSA,E_Q_FVG1,30,0,,,
buy,NWSA,E_FVG1_Fx,30,0,,,
buy,NWSA,FVG1_R,30,1,15.09933485263285,15.09933485263285,100.0
sell,NWSA,baseline,30,36,4.072747760562837,2.5372462321632616,63.888888888888886
sell,NWSA,E,30,5,4.549909204216664,7.733536870184836,60.0
sell,NWSA,E_R,30,2,3.929599663632912,3.929599663632912,50.0
sell,NWSA,FVG1,30,0,,,
sell,NWSA,E_FVG1,30,0,,,
sell,NWSA,E_FVG5,30,0,,,
sell,NWSA,E_Fext,30,1,10.918929048484632,10.918929048484632,100.0
sell,NWSA,E_OB,30,1,13.631974164485994,13.631974164485994,100.0
sell,NWSA,E_R_FVG1,30,0,,,
sell,NWSA,E_R_FVG5,30,0,,,
sell,NWSA,E_Q_FVG1,30,0,,,
sell,NWSA,E_FVG1_Fx,30,0,,,
sell,NWSA,FVG1_R,30,0,,,
buy,NWSA,baseline,60,35,7.5125313613532025,7.886552091845032,71.42857142857143
buy,NWSA,E,60,3,6.156249605662517,7.886552091845032,100.0
buy,NWSA,E_R,60,0,,,
buy,NWSA,FVG1,60,5,13.750468687173154,10.095399580656593,100.0
buy,NWSA,E_FVG1,60,1,2.6168541546237707,2.6168541546237707,100.0
buy,NWSA,E_FVG5,60,1,2.6168541546237707,2.6168541546237707,100.0
buy,NWSA,E_Fext,60,0,,,
buy,NWSA,E_OB,60,0,,,
buy,NWSA,E_R_FVG1,60,0,,,
buy,NWSA,E_R_FVG5,60,0,,,
buy,NWSA,E_Q_FVG1,60,0,,,
buy,NWSA,E_FVG1_Fx,60,0,,,
buy,NWSA,FVG1_R,60,1,10.095399580656593,10.095399580656593,100.0
sell,NWSA,baseline,60,36,3.0174250369690316,1.3884947935172414,55.55555555555556
sell,NWSA,E,60,5,0.585339024820064,-1.990317267785727,40.0
sell,NWSA,E_R,60,2,2.6701760718290513,2.6701760718290513,50.0
sell,NWSA,FVG1,60,0,,,
sell,NWSA,E_FVG1,60,0,,,
sell,NWSA,E_FVG5,60,0,,,
sell,NWSA,E_Fext,60,1,7.3306694114438296,7.3306694114438296,100.0
sell,NWSA,E_OB,60,1,14.921046321034776,14.921046321034776,100.0
sell,NWSA,E_R_FVG1,60,0,,,
sell,NWSA,E_R_FVG5,60,0,,,
sell,NWSA,E_Q_FVG1,60,0,,,
sell,NWSA,E_FVG1_Fx,60,0,,,
sell,NWSA,FVG1_R,60,0,,,
buy,NXPI,baseline,20,34,6.40100224951246,4.344741226139173,70.58823529411765
buy,NXPI,E,20,3,15.781220925053631,13.86022951184304,100.0
buy,NXPI,E_R,20,1,13.86022951184304,13.86022951184304,100.0
buy,NXPI,FVG1,20,6,18.569655883356713,22.40204944615929,100.0
buy,NXPI,E_FVG1,20,0,,,
buy,NXPI,E_FVG5,20,0,,,
buy,NXPI,E_Fext,20,1,9.031975866086594,9.031975866086594,100.0
buy,NXPI,E_OB,20,2,19.155843454537152,19.155843454537152,100.0
buy,NXPI,E_R_FVG1,20,0,,,
buy,NXPI,E_R_FVG5,20,0,,,
buy,NXPI,E_Q_FVG1,20,0,,,
buy,NXPI,E_FVG1_Fx,20,0,,,
buy,NXPI,FVG1_R,20,0,,,
sell,NXPI,baseline,20,38,6.098983592225662,7.61596230237902,73.68421052631578
sell,NXPI,E,20,4,9.708793532705283,12.620812055724405,75.0
sell,NXPI,E_R,20,2,13.853239188111258,13.853239188111258,100.0
sell,NXPI,FVG1,20,1,9.80058929434968,9.80058929434968,100.0
sell,NXPI,E_FVG1,20,0,,,
sell,NXPI,E_FVG5,20,0,,,
sell,NXPI,E_Fext,20,0,,,
sell,NXPI,E_OB,20,1,10.532904051032848,10.532904051032848,100.0
sell,NXPI,E_R_FVG1,20,0,,,
sell,NXPI,E_R_FVG5,20,0,,,
sell,NXPI,E_Q_FVG1,20,0,,,
sell,NXPI,E_FVG1_Fx,20,0,,,
sell,NXPI,FVG1_R,20,0,,,
buy,NXPI,baseline,30,34,8.044062676226956,5.504826814768349,70.58823529411765
buy,NXPI,E,30,3,19.16600316748831,21.534936821676574,100.0
buy,NXPI,E_R,30,1,21.534936821676574,21.534936821676574,100.0
buy,NXPI,FVG1,30,6,20.72829550541535,21.242833693887977,100.0
buy,NXPI,E_FVG1,30,0,,,
buy,NXPI,E_FVG5,30,0,,,
buy,NXPI,E_Fext,30,1,10.479630447187766,10.479630447187766,100.0
buy,NXPI,E_OB,30,2,23.509189527638583,23.509189527638583,100.0
buy,NXPI,E_R_FVG1,30,0,,,
buy,NXPI,E_R_FVG5,30,0,,,
buy,NXPI,E_Q_FVG1,30,0,,,
buy,NXPI,E_FVG1_Fx,30,0,,,
buy,NXPI,FVG1_R,30,0,,,
sell,NXPI,baseline,30,38,7.584422138568313,9.346097141994752,81.57894736842105
sell,NXPI,E,30,4,14.631175205199206,13.338820969559915,100.0
sell,NXPI,E_R,30,2,21.669230065278676,21.669230065278676,100.0
sell,NXPI,FVG1,30,1,8.27146278301226,8.27146278301226,100.0
sell,NXPI,E_FVG1,30,0,,,
sell,NXPI,E_FVG5,30,0,,,
sell,NXPI,E_Fext,30,0,,,
sell,NXPI,E_OB,30,1,13.592145413861854,13.592145413861854,100.0
sell,NXPI,E_R_FVG1,30,0,,,
sell,NXPI,E_R_FVG5,30,0,,,
sell,NXPI,E_Q_FVG1,30,0,,,
sell,NXPI,E_FVG1_Fx,30,0,,,
sell,NXPI,FVG1_R,30,0,,,
buy,NXPI,baseline,60,34,6.968430590378152,4.183907986045216,64.70588235294117
buy,NXPI,E,60,3,14.39181629049961,14.179698019199355,100.0
buy,NXPI,E_R,60,1,14.179698019199355,14.179698019199355,100.0
buy,NXPI,FVG1,60,6,17.400287012137934,16.02523257384724,83.33333333333334
buy,NXPI,E_FVG1,60,0,,,
buy,NXPI,E_FVG5,60,0,,,
buy,NXPI,E_Fext,60,1,0.09859398891257071,0.09859398891257071,100.0
buy,NXPI,E_OB,60,2,21.53842744129313,21.53842744129313,100.0
buy,NXPI,E_R_FVG1,60,0,,,
buy,NXPI,E_R_FVG5,60,0,,,
buy,NXPI,E_Q_FVG1,60,0,,,
buy,NXPI,E_FVG1_Fx,60,0,,,
buy,NXPI,FVG1_R,60,0,,,
sell,NXPI,baseline,60,38,7.642768255053902,7.267863636018461,78.94736842105263
sell,NXPI,E,60,4,12.289140495113339,14.615249222791558,100.0
sell,NXPI,E_R,60,2,14.615249222791558,14.615249222791558,100.0
sell,NXPI,FVG1,60,1,8.576016897896766,8.576016897896766,100.0
sell,NXPI,E_FVG1,60,0,,,
sell,NXPI,E_FVG5,60,0,,,
sell,NXPI,E_Fext,60,0,,,
sell,NXPI,E_OB,60,1,16.11159218828395,16.11159218828395,100.0
sell,NXPI,E_R_FVG1,60,0,,,
sell,NXPI,E_R_FVG5,60,0,,,
sell,NXPI,E_Q_FVG1,60,0,,,
sell,NXPI,E_FVG1_Fx,60,0,,,
sell,NXPI,FVG1_R,60,0,,,
buy,O,baseline,20,33,5.03127571362246,4.768246636304291,87.87878787878788
buy,O,E,20,3,8.327238855376269,4.939015455178148,100.0
buy,O,E_R,20,1,2.972816868959536,2.972816868959536,100.0
buy,O,FVG1,20,5,8.338518022038889,4.939015455178148,80.0
buy,O,E_FVG1,20,2,11.004449848584635,11.004449848584635,100.0
buy,O,E_FVG5,20,2,11.004449848584635,11.004449848584635,100.0
buy,O,E_Fext,20,0,,,
buy,O,E_OB,20,1,17.069884241991122,17.069884241991122,100.0
buy,O,E_R_FVG1,20,0,,,
buy,O,E_R_FVG5,20,0,,,
buy,O,E_Q_FVG1,20,0,,,
buy,O,E_FVG1_Fx,20,0,,,
buy,O,FVG1_R,20,1,-2.5488139168099613,-2.5488139168099613,0.0
sell,O,baseline,20,35,2.9720131124817417,2.1645774144185475,80.0
sell,O,E,20,6,5.1665718121725,5.076846265932891,83.33333333333334
sell,O,E_R,20,3,2.699310870659275,0.22740972526888747,66.66666666666666
sell,O,FVG1,20,2,6.859132091061268,6.859132091061268,100.0
sell,O,E_FVG1,20,1,12.235275620879998,12.235275620879998,100.0
sell,O,E_FVG5,20,1,12.235275620879998,12.235275620879998,100.0
sell,O,E_Fext,20,2,4.877949998450936,4.877949998450936,100.0
sell,O,E_OB,20,2,0.4263059927508423,0.4263059927508423,100.0
sell,O,E_R_FVG1,20,0,,,
sell,O,E_R_FVG5,20,0,,,
sell,O,E_Q_FVG1,20,0,,,
sell,O,E_FVG1_Fx,20,0,,,
sell,O,FVG1_R,20,0,,,
buy,O,baseline,30,33,5.715921161344049,6.1938801947730315,78.78787878787878
buy,O,E,30,3,12.836621099360528,10.041221833619252,100.0
buy,O,E_R,30,1,10.041221833619252,10.041221833619252,100.0
buy,O,FVG1,30,5,10.702276134252635,9.373046660503542,100.0
buy,O,E_FVG1,30,2,14.234320732231168,14.234320732231168,100.0
buy,O,E_FVG5,30,2,14.234320732231168,14.234320732231168,100.0
buy,O,E_Fext,30,0,,,
buy,O,E_OB,30,1,19.095594803958793,19.095594803958793,100.0
buy,O,E_R_FVG1,30,0,,,
buy,O,E_R_FVG5,30,0,,,
buy,O,E_Q_FVG1,30,0,,,
buy,O,E_FVG1_Fx,30,0,,,
buy,O,FVG1_R,30,1,7.241552670811122,7.241552670811122,100.0
sell,O,baseline,30,35,2.620137696569887,1.7773013084449514,68.57142857142857
sell,O,E,30,6,5.84168001352474,6.110113662070418,83.33333333333334
sell,O,E_R,30,3,2.1362786199701254,0.15514903122117663,66.66666666666666
sell,O,FVG1,30,2,4.84782144619206,4.84782144619206,50.0
sell,O,E_FVG1,30,1,11.599325262961713,11.599325262961713,100.0
sell,O,E_FVG5,30,1,11.599325262961713,11.599325262961713,100.0
sell,O,E_Fext,30,2,4.088820304466028,4.088820304466028,100.0
sell,O,E_OB,30,2,2.1764423888255675,2.1764423888255675,100.0
sell,O,E_R_FVG1,30,0,,,
sell,O,E_R_FVG5,30,0,,,
sell,O,E_Q_FVG1,30,0,,,
sell,O,E_FVG1_Fx,30,0,,,
sell,O,FVG1_R,30,0,,,
buy,O,baseline,60,33,6.603420116289053,6.735347676833715,75.75757575757575
buy,O,E,60,3,14.81354890454226,20.69626466059075,100.0
buy,O,E_R,60,1,21.13623963992928,21.13623963992928,100.0
buy,O,FVG1,60,5,15.059277143802925,20.252611199671414,100.0
buy,O,E_FVG1,60,2,11.652203536848752,11.652203536848752,100.0
buy,O,E_FVG5,60,2,11.652203536848752,11.652203536848752,100.0
buy,O,E_Fext,60,0,,,
buy,O,E_OB,60,1,20.69626466059075,20.69626466059075,100.0
buy,O,E_R_FVG1,60,0,,,
buy,O,E_R_FVG5,60,0,,,
buy,O,E_Q_FVG1,60,0,,,
buy,O,E_FVG1_Fx,60,0,,,
buy,O,FVG1_R,60,1,21.064832787578016,21.064832787578016,100.0
sell,O,baseline,60,35,2.1479122797755563,2.865921316513867,62.857142857142854
sell,O,E,60,6,8.705042615248471,7.721761790149351,83.33333333333334
sell,O,E_R,60,3,5.456536172105532,6.303248226800376,100.0
sell,O,FVG1,60,2,12.073973740744457,12.073973740744457,100.0
sell,O,E_FVG1,60,1,14.46679750604336,14.46679750604336,100.0
sell,O,E_FVG5,60,1,14.46679750604336,14.46679750604336,100.0
sell,O,E_Fext,60,2,7.721761790149351,7.721761790149351,100.0
sell,O,E_OB,60,2,4.569694414461583,4.569694414461583,50.0
sell,O,E_R_FVG1,60,0,,,
sell,O,E_R_FVG5,60,0,,,
sell,O,E_Q_FVG1,60,0,,,
sell,O,E_FVG1_Fx,60,0,,,
sell,O,FVG1_R,60,0,,,
buy,ODFL,baseline,20,35,6.995865548304373,5.768021093118046,80.0
buy,ODFL,E,20,6,16.18971521106133,17.125169338212167,83.33333333333334
buy,ODFL,E_R,20,2,24.618654126485588,24.618654126485588,100.0
buy,ODFL,FVG1,20,4,8.10031821953112,8.160939239910848,75.0
buy,ODFL,E_FVG1,20,0,,,
buy,ODFL,E_FVG5,20,0,,,
buy,ODFL,E_Fext,20,1,11.509109973371773,11.509109973371773,100.0
buy,ODFL,E_OB,20,4,14.774193171924432,17.125169338212167,75.0
buy,ODFL,E_R_FVG1,20,0,,,
buy,ODFL,E_R_FVG5,20,0,,,
buy,ODFL,E_Q_FVG1,20,0,,,
buy,ODFL,E_FVG1_Fx,20,0,,,
buy,ODFL,FVG1_R,20,0,,,
sell,ODFL,baseline,20,35,7.437116229830704,5.104989032872651,91.42857142857143
sell,ODFL,E,20,2,18.592972392221967,18.592972392221967,100.0
sell,ODFL,E_R,20,0,,,
sell,ODFL,FVG1,20,1,4.2903195820333515,4.2903195820333515,100.0
sell,ODFL,E_FVG1,20,0,,,
sell,ODFL,E_FVG5,20,0,,,
sell,ODFL,E_Fext,20,1,14.752854534678269,14.752854534678269,100.0
sell,ODFL,E_OB,20,1,14.752854534678269,14.752854534678269,100.0
sell,ODFL,E_R_FVG1,20,0,,,
sell,ODFL,E_R_FVG5,20,0,,,
sell,ODFL,E_Q_FVG1,20,0,,,
sell,ODFL,E_FVG1_Fx,20,0,,,
sell,ODFL,FVG1_R,20,1,4.2903195820333515,4.2903195820333515,100.0
buy,ODFL,baseline,30,35,7.268897905049801,6.017037535120822,68.57142857142857
buy,ODFL,E,30,6,14.081470922561403,12.050840260288373,83.33333333333334
buy,ODFL,E_R,30,2,27.151490970747396,27.151490970747396,100.0
buy,ODFL,FVG1,30,4,10.868028002673393,10.617875770240737,75.0
buy,ODFL,E_FVG1,30,0,,,
buy,ODFL,E_FVG5,30,0,,,
buy,ODFL,E_Fext,30,1,-6.9629227657693775,-6.9629227657693775,0.0
buy,ODFL,E_OB,30,4,12.797692394162096,10.358285607148304,75.0
buy,ODFL,E_R_FVG1,30,0,,,
buy,ODFL,E_R_FVG5,30,0,,,
buy,ODFL,E_Q_FVG1,30,0,,,
buy,ODFL,E_FVG1_Fx,30,0,,,
buy,ODFL,FVG1_R,30,0,,,
sell,ODFL,baseline,30,35,7.632012464615166,8.77159437495751,82.85714285714286
sell,ODFL,E,30,2,16.579811502341745,16.579811502341745,100.0
sell,ODFL,E_R,30,0,,,
sell,ODFL,FVG1,30,1,10.624964492698025,10.624964492698025,100.0
sell,ODFL,E_FVG1,30,0,,,
sell,ODFL,E_FVG5,30,0,,,
sell,ODFL,E_Fext,30,1,13.124160173408866,13.124160173408866,100.0
sell,ODFL,E_OB,30,1,13.124160173408866,13.124160173408866,100.0
sell,ODFL,E_R_FVG1,30,0,,,
