ticker,pattern,fwd_days,n,mean_ret,median,win_rate
ACGL,C,1,31,1.7582127814616668,1.6112627284630618,96.7741935483871
ACGL,D,1,22,-0.2134307036339991,0.11401041123346892,50.0
ACGL,E,1,7,1.2340705328121415,1.1784098255908833,85.71428571428571
ACGL,F,1,1,-0.6327734434905978,-0.6327734434905978,0.0
ACGL,A,5,40,4.659379909634639,4.8397181822400945,100.0
ACGL,B,5,9,3.60230869211679,4.336553074676178,100.0
ACGL,C,5,31,4.966271553430143,4.988846401323534,100.0
ACGL,D,5,22,0.6209248119855976,0.16158046077288324,50.0
ACGL,E,5,7,6.427622338611404,5.922151575604957,100.0
ACGL,F,5,1,4.734880978474376,4.734880978474376,100.0
ACGL,A,10,40,5.664150642275719,6.021137317754921,100.0
ACGL,B,10,9,4.179021052290284,3.0250562548523923,100.0
ACGL,C,10,31,6.095317297432781,6.438578928387356,100.0
ACGL,D,10,22,1.231289129007996,1.0493864380377695,63.63636363636363
ACGL,E,10,7,8.843461612444656,7.593086995288532,100.0
ACGL,F,10,1,3.709351906382214,3.709351906382214,100.0
ACGL,A,20,40,7.025898255973561,7.292838429326279,90.0
ACGL,B,20,9,5.505460017946267,4.726310213358911,88.88888888888889
ACGL,C,20,31,7.467315808949228,7.760386664812106,90.32258064516128
ACGL,D,20,22,1.0691972169402064,1.0664408934225693,54.54545454545454
ACGL,E,20,7,8.177211830983692,8.225307390088295,100.0
