ticker,data_source,bars,fwd_days,f_mean,f_std,thresh,n_troughs,ext_n,ext_mean_ret,ext_median,ext_win_rate,nor_n,nor_mean_ret,nor_median,nor_win_rate
AVB,CSV,1255,20,0.0941,0.8014,-1.5088,35,6,4.903334265165772,4.0097615458774465,83.33333333333334,29,5.035644066076659,5.713772564845965,82.75862068965517
AVGO,CSV,1255,1,0.1924,0.7786,-1.3649,36,7,3.6268346174301134,2.060544090028562,100.0,29,2.233877654435192,1.519337031213088,100.0
AVGO,CSV,1255,5,0.1924,0.7786,-1.3649,36,7,9.57449170178306,6.176710328173947,100.0,29,6.881680620922642,6.57804247089475,100.0
AVGO,CSV,1255,10,0.1924,0.7786,-1.3649,36,7,9.841144137667024,6.865401648102673,100.0,29,11.170814952634814,9.734978815958645,100.0
AVGO,CSV,1255,20,0.1924,0.7786,-1.3649,36,7,7.7378362681839885,8.769194097493347,71.42857142857143,29,12.77914780738812,8.183895675790007,93.10344827586206
AVY,CSV,1255,1,0.0507,0.7839,-1.5171,38,5,1.438230174269342,0.9226857073291054,100.0,33,2.0421826072764677,1.676284376135967,100.0
AVY,CSV,1255,5,0.0507,0.7839,-1.5171,38,5,3.1936125460391063,3.00928501581974,100.0,33,3.6575876474371274,3.3431709030125503,100.0
AVY,CSV,1255,10,0.0507,0.7839,-1.5171,38,5,4.3735769699531915,4.264801398799127,100.0,33,5.388165947299457,5.352750337094124,100.0
AVY,CSV,1255,20,0.0507,0.7839,-1.5171,38,5,6.557575198804763,8.228045357917901,80.0,33,5.112443317574363,5.4886161081425255,81.81818181818183
AWK,CSV,1255,1,0.0225,0.836,-1.6495,40,5,1.2783051827339407,1.2545197637622296,100.0,35,1.3385544435143222,1.3881642009542983,100.0
AWK,CSV,1255,5,0.0225,0.836,-1.6495,40,5,2.24526152539317,1.9923441598916285,100.0,35,4.137361403789865,4.057512449743286,100.0
AWK,CSV,1255,10,0.0225,0.836,-1.6495,40,5,3.168779711925599,2.880408364474544,100.0,35,5.061389469273571,4.020842695731102,100.0
AWK,CSV,1255,20,0.0225,0.836,-1.6495,40,5,5.375389891118675,7.001057931898361,100.0,35,4.719529066893286,4.6043098430635885,80.0
AXON,CSV,1255,1,0.1659,0.8936,-1.6213,38,4,2.920392278840038,3.1493871706563805,100.0,34,2.7005940394731343,1.683416455774752,100.0
AXON,CSV,1255,5,0.1659,0.8936,-1.6213,38,4,5.727355058469033,6.2846889614906285,100.0,34,7.914082956009231,6.623914253721565,100.0
AXON,CSV,1255,10,0.1659,0.8936,-1.6213,38,4,9.722463467556576,9.657408151565846,100.0,34,10.392914115441084,8.878302558998204,100.0
AXON,CSV,1255,20,0.1659,0.8936,-1.6213,38,4,19.579851277629714,13.432445956272538,100.0,34,10.928232291948468,9.002537842807829,82.35294117647058
AXP,CSV,1255,1,0.2226,0.8766,-1.5306,37,6,2.514538694619357,2.2775080530789147,100.0,31,2.6675416776640413,2.1690972881117836,100.0
AXP,CSV,1255,5,0.2226,0.8766,-1.5306,37,6,5.1977397300835895,4.083669257576105,100.0,31,6.250251870407674,6.019295762379471,100.0
AXP,CSV,1255,10,0.2226,0.8766,-1.5306,37,6,5.606605143654716,5.544538547442114,100.0,31,8.253024669732874,7.948742729076925,100.0
AXP,CSV,1255,20,0.2226,0.8766,-1.5306,37,6,3.559318303599119,5.242751980444918,66.66666666666666,31,9.26164318854783,10.743460367678763,87.09677419354838
AZO,CSV,1255,1,0.1364,0.8667,-1.597,38,6,1.3161403262539093,0.9526266220067579,100.0,32,1.2054681979431887,1.0561248238715302,100.0
AZO,CSV,1255,5,0.1364,0.8667,-1.597,38,6,3.798539399679399,4.1354256006012164,100.0,32,4.7819610523529095,4.2970694714537245,100.0
AZO,CSV,1255,10,0.1364,0.8667,-1.597,38,6,5.853353340567993,5.166200648130781,100.0,32,5.944602322888598,5.3590807036660575,100.0
AZO,CSV,1255,20,0.1364,0.8667,-1.597,38,6,6.4742944564171845,7.034429440783343,83.33333333333334,32,7.64657996095622,8.09041176924297,93.75
BA,CSV,1255,1,0.063,0.9711,-1.8792,39,2,1.2268386935972584,1.2268386935972584,100.0,37,2.160871639260138,1.645923332965436,100.0
BA,CSV,1255,5,0.063,0.9711,-1.8792,39,2,8.968637782020572,8.968637782020572,100.0,37,6.219840810300553,5.212508508545514,100.0
BA,CSV,1255,10,0.063,0.9711,-1.8792,39,2,8.809179453024555,8.809179453024555,100.0,37,8.096296036551562,7.055462927973025,100.0
BA,CSV,1255,20,0.063,0.9711,-1.8792,39,2,11.497637574873444,11.497637574873444,100.0,37,7.4994485556344825,6.181815930191849,78.37837837837837
BAC,CSV,1255,1,0.1311,0.901,-1.6708,36,5,0.8320503946223287,0.7366854002249414,100.0,31,1.8551112259048468,1.585909450329388,100.0
BAC,CSV,1255,5,0.1311,0.901,-1.6708,36,5,3.352419317976132,2.566793005083614,100.0,31,5.9346932815766875,4.583963742355062,100.0
BAC,CSV,1255,10,0.1311,0.901,-1.6708,36,5,5.463997555122456,5.709774227791595,100.0,31,7.321534989783102,7.35680127792092,100.0
BAC,CSV,1255,20,0.1311,0.901,-1.6708,36,5,6.710819648038206,6.372241345992204,100.0,31,7.542308787891879,7.599643357895037,80.64516129032258
BALL,CSV,1255,1,0.0248,0.8425,-1.6602,39,3,2.9970162922729613,2.942954022509039,100.0,36,1.8980068969746182,1.8733863104517106,100.0
BALL,CSV,1255,5,0.0248,0.8425,-1.6602,39,3,5.563180252893556,5.841245730949233,100.0,36,5.4222748656995154,4.285221643788567,100.0
BALL,CSV,1255,10,0.0248,0.8425,-1.6602,39,3,5.07603103645587,4.473830952541916,100.0,36,6.2112482056164104,5.594012790083379,100.0
BALL,CSV,1255,20,0.0248,0.8425,-1.6602,39,3,1.2394505148771104,1.9582901306072258,66.66666666666666,36,5.5884105422421975,5.824959762248211,75.0
BAX,CSV,1255,1,-0.0731,0.8506,-1.7742,42,2,0.5715263503214061,0.5715263503214061,100.0,40,1.6365991891274667,1.131851456899995,97.5
BAX,CSV,1255,5,-0.0731,0.8506,-1.7742,42,2,2.553571980545427,2.553571980545427,100.0,40,4.825430750782355,4.326225639766578,100.0
BAX,CSV,1255,10,-0.0731,0.8506,-1.7742,42,2,4.739858163881179,4.739858163881179,100.0,40,5.404096522959721,4.38664182489142,100.0
BAX,CSV,1255,20,-0.0731,0.8506,-1.7742,42,2,12.52520761122625,12.52520761122625,100.0,40,4.1781139186436365,4.455819013318452,75.0
BBY,CSV,1255,1,-0.0451,0.8138,-1.6726,34,3,2.9657476553626734,3.618857756935763,100.0,31,2.7769408243529865,2.2061754601013006,100.0
BBY,CSV,1255,5,-0.0451,0.8138,-1.6726,34,3,4.672653205477723,6.019162323260355,100.0,31,6.324848251310563,5.035776560255056,100.0
BBY,CSV,1255,10,-0.0451,0.8138,-1.6726,34,3,2.9954902291490306,2.3963990353339493,100.0,31,7.328210710538984,6.410078529494818,100.0
BBY,CSV,1255,20,-0.0451,0.8138,-1.6726,34,3,5.634897310520961,5.229780908906174,66.66666666666666,31,7.266894568562025,5.293892811383384,77.41935483870968
BDX,CSV,1255,1,0.0275,0.7705,-1.5135,38,2,1.203540624725683,1.203540624725683,100.0,36,1.40846428272087,0.8358310953571735,100.0
BDX,CSV,1255,5,0.0275,0.7705,-1.5135,38,2,3.431646084396775,3.431646084396775,100.0,36,3.988043847827762,2.956952738627197,100.0
BDX,CSV,1255,10,0.0275,0.7705,-1.5135,38,2,4.391642604052704,4.391642604052704,100.0,36,4.947972446525733,4.435583552950149,100.0
BDX,CSV,1255,20,0.0275,0.7705,-1.5135,38,2,5.250530021018038,5.250530021018038,100.0,36,4.753676584969878,4.628488937390673,86.11111111111111
BEN,CSV,1255,1,0.0045,0.854,-1.7036,36,1,2.4034606728252568,2.4034606728252568,100.0,35,2.2527365805359496,1.7483922796451699,100.0
BEN,CSV,1255,5,0.0045,0.854,-1.7036,36,1,4.491726574393614,4.491726574393614,100.0,35,4.710560942446532,4.4786407467841,100.0
BEN,CSV,1255,10,0.0045,0.854,-1.7036,36,1,2.876279058056197,2.876279058056197,100.0,35,5.8065535666171595,5.762008738701659,100.0
BEN,CSV,1255,20,0.0045,0.854,-1.7036,36,1,2.0882659015683416,2.0882659015683416,100.0,35,6.661140090395938,5.999256822854415,82.85714285714286
BF-B,CSV,1255,1,-0.0818,0.8437,-1.7691,32,1,0.11695809251969795,0.11695809251969795,100.0,31,1.6240238142784809,1.2353806715705926,100.0
BF-B,CSV,1255,5,-0.0818,0.8437,-1.7691,32,1,2.1052685340424047,2.1052685340424047,100.0,31,4.066751002382886,4.611960128164285,100.0
BF-B,CSV,1255,10,-0.0818,0.8437,-1.7691,32,1,10.214429013839686,10.214429013839686,100.0,31,4.747957233670815,4.519352110746281,100.0
BF-B,CSV,1255,20,-0.0818,0.8437,-1.7691,32,1,12.74853118229439,12.74853118229439,100.0,31,5.774426964946683,7.132528101158571,83.87096774193549
BG,CSV,1255,1,0.1154,0.8583,-1.6011,41,3,1.02223897588291,1.0424140157619375,100.0,38,1.8774808482344603,1.2460969911372064,97.36842105263158
BG,CSV,1255,5,0.1154,0.8583,-1.6011,41,3,4.212421358210956,4.175519879026027,100.0,38,4.99643110777984,4.33725973800215,100.0
BG,CSV,1255,10,0.1154,0.8583,-1.6011,41,3,7.485432262350748,7.08471995334702,100.0,38,5.703869793909637,4.589028746576075,100.0
BG,CSV,1255,20,0.1154,0.8583,-1.6011,41,3,9.148829421657636,8.646473673781632,100.0,38,6.595005760126974,5.175318748807349,81.57894736842105
BIIB,CSV,1255,1,-0.1183,0.8437,-1.8056,41,3,0.8258721369731212,0.3667293000571358,100.0,38,1.9415379374002928,1.5902177169536187,100.0
BIIB,CSV,1255,5,-0.1183,0.8437,-1.8056,41,3,3.868803891853045,3.8853148532442066,100.0,38,6.539128958194544,4.6742719310637675,100.0
BIIB,CSV,1255,10,-0.1183,0.8437,-1.8056,41,3,7.2108373122712806,6.03340238357933,100.0,38,7.219637710553398,5.025643229554131,100.0
BIIB,CSV,1255,20,-0.1183,0.8437,-1.8056,41,3,8.07148728524831,9.030011337105917,66.66666666666666,38,6.752452808720711,4.836865900636603,68.42105263157895
BK,CSV,1255,1,0.3339,0.8666,-1.3993,36,6,1.3384424925746055,1.449181816760488,100.0,30,2.0191813110062258,1.531265917731377,96.66666666666667
BK,CSV,1255,5,0.3339,0.8666,-1.3993,36,6,4.612942994403463,4.467115825285666,100.0,30,4.303902289254654,4.034214582062237,100.0
BK,CSV,1255,10,0.3339,0.8666,-1.3993,36,6,6.083266778095621,6.383743758554875,100.0,30,5.384951835515571,4.7766526014207376,100.0
BK,CSV,1255,20,0.3339,0.8666,-1.3993,36,6,4.587842513596477,2.977004088235124,66.66666666666666,30,6.484972720488579,7.437121623548105,80.0
BKNG,CSV,1255,1,0.1747,0.8257,-1.4768,33,4,4.18556039669033,4.246241865661854,100.0,29,2.6199028992489266,1.8136738202736147,100.0
BKNG,CSV,1255,5,0.1747,0.8257,-1.4768,33,4,8.588289761557359,8.447518194341274,100.0,29,5.50868307859635,5.39744903372607,100.0
BKNG,CSV,1255,10,0.1747,0.8257,-1.4768,33,4,9.290955669110524,7.577381026088008,100.0,29,7.488145244954563,7.354487027642801,100.0
BKNG,CSV,1255,20,0.1747,0.8257,-1.4768,33,4,12.043104704588908,10.275412912064834,75.0,29,9.173488483274745,8.63827376115454,93.10344827586206
BKR,CSV,1255,1,0.1928,0.8228,-1.4528,40,3,0.812617589286306,0.5396800494724651,100.0,37,2.2759493483690028,1.607309253608788,100.0
BKR,CSV,1255,5,0.1928,0.8228,-1.4528,40,3,5.688825785778974,6.363835188656,100.0,37,6.599027657231149,5.70437837906527,100.0
BKR,CSV,1255,10,0.1928,0.8228,-1.4528,40,3,9.463443806121377,9.38876274810509,100.0,37,8.001368388524044,7.565858404841895,97.2972972972973
BKR,CSV,1255,20,0.1928,0.8228,-1.4528,40,3,16.810865044025036,15.268708175054496,100.0,37,9.25560203991101,9.412544090392219,89.1891891891892
BLDR,CSV,1255,1,0.0611,0.8933,-1.7255,35,3,3.248167244009169,1.5035043468175382,100.0,32,2.902455865830535,2.7037959416769826,100.0
BLDR,CSV,1255,5,0.0611,0.8933,-1.7255,35,3,9.713476451433666,9.246426498998801,100.0,32,8.63586695583043,8.167999653474057,100.0
BLDR,CSV,1255,10,0.0611,0.8933,-1.7255,35,3,11.756818533257004,10.006678587861028,100.0,32,10.675353631825919,9.737694589169,100.0
BLDR,CSV,1255,20,0.0611,0.8933,-1.7255,35,3,7.943343728968903,8.169060039740147,100.0,32,10.038013748569886,12.629552763552866,78.125
BLK,CSV,1255,1,0.1262,0.9455,-1.7648,33,4,1.6781289566436304,1.6399052429981644,100.0,29,2.3033898655627247,1.9272231031879212,100.0
BLK,CSV,1255,5,0.1262,0.9455,-1.7648,33,4,5.2555933509474215,4.186913629971209,100.0,29,4.095816650011004,3.319041385922062,100.0
BLK,CSV,1255,10,0.1262,0.9455,-1.7648,33,4,5.242611096812514,4.040891248193154,100.0,29,6.403415640228292,4.915251901999703,100.0
BLK,CSV,1255,20,0.1262,0.9455,-1.7648,33,4,4.5505243441597445,0.6425947467509221,50.0,29,6.549496394296011,6.405078209080141,86.20689655172413
BMY,CSV,1255,1,-0.007,0.8773,-1.7616,38,4,1.6998552652890422,1.8612611911809656,100.0,34,1.4387722333449187,1.0581080291686926,94.11764705882352
BMY,CSV,1255,5,-0.007,0.8773,-1.7616,38,4,2.779500031565732,2.262840644048473,100.0,34,3.8710739379008015,3.2568624347817003,100.0
BMY,CSV,1255,10,-0.007,0.8773,-1.7616,38,4,3.004863885918091,3.026969243079713,100.0,34,5.0305742867086245,4.205138316265126,100.0
BMY,CSV,1255,20,-0.007,0.8773,-1.7616,38,4,3.9842447147855653,2.873299969507408,100.0,34,5.120630875721008,4.381953620739898,76.47058823529412
BR,CSV,1255,1,0.1073,0.9042,-1.7012,39,3,2.4988072428525605,2.1168735731452277,100.0,36,1.5241811380245622,1.376861778627367,100.0
BR,CSV,1255,5,0.1073,0.9042,-1.7012,39,3,5.663168342044607,5.819093097034192,100.0,36,4.05245614067508,3.471481978267487,100.0
BR,CSV,1255,10,0.1073,0.9042,-1.7012,39,3,5.733208349911341,5.819093097034192,100.0,36,5.080483187141341,4.768004591779906,100.0
BR,CSV,1255,20,0.1073,0.9042,-1.7012,39,3,6.655533764326584,10.770841345891935,66.66666666666666,36,6.131430897389679,6.186291999407608,91.66666666666666
BRK-B,CSV,1255,1,0.1228,0.8869,-1.6511,38,3,1.609130278110225,0.6157773399651671,100.0,35,1.140170769307513,1.0148710298581192,100.0
BRK-B,CSV,1255,5,0.1228,0.8869,-1.6511,38,3,2.1539354057611053,2.05592113706274,100.0,35,3.2040371152264817,2.822012630667158,100.0
BRK-B,CSV,1255,10,0.1228,0.8869,-1.6511,38,3,2.4070324128644245,1.5607159313594683,100.0,35,4.130989946538651,3.3033345540364585,100.0
BRK-B,CSV,1255,20,0.1228,0.8869,-1.6511,38,3,3.768327461630008,4.921742799115024,66.66666666666666,35,4.950400360349466,4.733247640751596,91.42857142857143
BRO,CSV,1255,1,0.2497,0.8945,-1.5394,37,3,1.6075458148041566,1.4159076630758545,100.0,34,2.0014893978580406,1.7855115667600212,100.0
BRO,CSV,1255,5,0.2497,0.8945,-1.5394,37,3,4.156772462662272,4.763149850078376,100.0,34,3.8821295037958437,3.5501234719811436,100.0
BRO,CSV,1255,10,0.2497,0.8945,-1.5394,37,3,4.217585989971443,4.187388772063596,100.0,34,5.255566313049483,4.432397938726616,100.0
BRO,CSV,1255,20,0.2497,0.8945,-1.5394,37,3,6.785086093399429,7.608335884932625,100.0,34,5.907159555942063,5.676046288851696,85.29411764705883
BSX,CSV,1255,1,0.1874,0.8027,-1.4179,39,7,1.4326465552788796,1.3154728988167321,100.0,32,1.6414774857589705,1.3001410186537439,100.0
BSX,CSV,1255,5,0.1874,0.8027,-1.4179,39,7,5.178103028128669,5.079446695724345,100.0,32,4.411739845893387,4.040126278283301,100.0
BSX,CSV,1255,10,0.1874,0.8027,-1.4179,39,7,5.25680286804244,4.030130359359799,100.0,32,5.043705910881203,4.4838953296591555,96.875
BSX,CSV,1255,20,0.1874,0.8027,-1.4179,39,7,4.99283176844652,5.854306427950803,85.71428571428571,32,5.205415549413933,5.6222068657460325,84.375
BX,CSV,1255,1,0.0908,0.8892,-1.6877,34,6,2.742705155584082,2.972729753987903,100.0,28,2.5815459353621795,1.9444636112441294,100.0
BX,CSV,1255,5,0.0908,0.8892,-1.6877,34,6,5.693138245829214,3.177936676985942,100.0,28,6.682248101739228,5.830823261631644,100.0
BX,CSV,1255,10,0.0908,0.8892,-1.6877,34,6,5.76349287398311,5.3729351299737225,100.0,28,9.14569405068978,7.272083337691932,100.0
BX,CSV,1255,20,0.0908,0.8892,-1.6877,34,6,8.994408894964566,10.962779607345055,66.66666666666666,28,9.99177367897266,10.286512393509561,85.71428571428571
BXP,CSV,1255,1,0.0093,0.7634,-1.5175,38,3,2.3182379737833667,2.0101745258771935,100.0,35,2.9859824016734735,2.126913379781896,100.0
BXP,CSV,1255,5,0.0093,0.7634,-1.5175,38,3,8.782143340337626,7.818197634228772,100.0,35,5.6877326344914865,4.91063682881125,100.0
BXP,CSV,1255,10,0.0093,0.7634,-1.5175,38,3,7.276973905770405,4.204983844102761,100.0,35,5.546197047636359,4.625687772501507,100.0
BXP,CSV,1255,20,0.0093,0.7634,-1.5175,38,3,2.4521558038123588,0.022205792669110384,66.66666666666666,35,6.729316063116685,4.849848531292027,85.71428571428571
C,CSV,1255,1,0.1677,0.9289,-1.6901,39,4,0.9558587979610733,0.6943289630523604,100.0,35,2.0503878801150774,1.6990086557798652,97.14285714285714
C,CSV,1255,5,0.1677,0.9289,-1.6901,39,4,5.062826098795392,5.858757923933965,100.0,35,5.234257080827954,4.725277826603469,100.0
C,CSV,1255,10,0.1677,0.9289,-1.6901,39,4,4.157563068491621,4.4525411164559925,100.0,35,6.5716673769201925,6.670930133396751,100.0
C,CSV,1255,20,0.1677,0.9289,-1.6901,39,4,-3.7667137724470647,-4.899077142173853,25.0,35,7.696929148757428,7.943099552129053,80.0
CAG,CSV,1255,1,-0.0028,0.8559,-1.7146,34,2,1.9969270127598677,1.9969270127598677,100.0,32,1.423997671378562,1.3029364109775372,100.0
CAG,CSV,1255,5,-0.0028,0.8559,-1.7146,34,2,3.1186370124627283,3.1186370124627283,100.0,32,3.961246305912217,3.802092499426371,100.0
CAG,CSV,1255,10,-0.0028,0.8559,-1.7146,34,2,3.7976365047964897,3.7976365047964897,100.0,32,4.4302954900206215,4.110743268300934,100.0
CAG,CSV,1255,20,-0.0028,0.8559,-1.7146,34,2,5.581580188327857,5.581580188327857,100.0,32,3.2752486511052705,2.5005862933155636,75.0
CAH,CSV,1255,1,0.2203,0.9258,-1.6313,40,4,1.3531359384399857,1.4636997225385995,100.0,36,1.595026315706657,1.1289523371085242,97.22222222222221
CAH,CSV,1255,5,0.2203,0.9258,-1.6313,40,4,4.097830591520845,3.4904057833790514,100.0,36,4.508351157383552,4.100427261790427,100.0
CAH,CSV,1255,10,0.2203,0.9258,-1.6313,40,4,5.929568126245467,5.850158535556547,100.0,36,6.59772471126071,5.463015791330982,100.0
CAH,CSV,1255,20,0.2203,0.9258,-1.6313,40,4,6.950533920697071,8.416132195946215,75.0,36,7.4019417411473745,6.096828015116202,88.88888888888889
CARR,CSV,1255,1,0.0697,0.855,-1.6403,42,5,1.8816722478635461,1.3101180601181195,100.0,37,2.0299403109043785,1.7436764982804123,100.0
CARR,CSV,1255,5,0.0697,0.855,-1.6403,42,5,5.430236537564219,4.336749867420372,100.0,37,4.8625214404857715,4.736131873497269,100.0
CARR,CSV,1255,10,0.0697,0.855,-1.6403,42,5,4.500034922256748,3.3777132545221202,100.0,37,7.299215828272424,7.262944203711774,100.0
CARR,CSV,1255,20,0.0697,0.855,-1.6403,42,5,5.151686648116373,5.363736269110415,80.0,37,6.517008375410407,4.4109067004473745,78.37837837837837
CASY,CSV,1255,1,0.1835,0.7948,-1.4061,39,7,2.242757090462742,1.3810866681699656,100.0,32,2.0852195022295152,1.2637399105316311,100.0
CASY,CSV,1255,5,0.1835,0.7948,-1.4061,39,7,3.3623139986200417,2.487388532392755,100.0,32,4.027761918969696,2.9708139275826873,100.0
CASY,CSV,1255,10,0.1835,0.7948,-1.4061,39,7,5.607715609095711,4.531239351781979,100.0,32,5.040816303557156,4.052447246931763,100.0
CASY,CSV,1255,20,0.1835,0.7948,-1.4061,39,7,8.724756989784686,9.97596829825497,100.0,32,6.908240355229482,6.70063933479943,84.375
CAT,CSV,1255,1,0.1797,0.8591,-1.5384,35,3,1.8823470282111463,2.082731752472532,100.0,32,2.150469337838903,1.5358524787038506,100.0
CAT,CSV,1255,5,0.1797,0.8591,-1.5384,35,3,5.600915982095059,3.566988735216462,100.0,32,6.2774613109785,5.675583994137539,100.0
CAT,CSV,1255,10,0.1797,0.8591,-1.5384,35,3,5.761556038828233,4.261222019960802,100.0,32,7.2962004284734405,6.280869718448564,100.0
CAT,CSV,1255,20,0.1797,0.8591,-1.5384,35,3,10.222924169268722,12.165957196229936,66.66666666666666,32,7.892869764302368,7.301510805767007,87.5
CB,CSV,1255,1,0.177,0.8008,-1.4245,42,6,1.454305739994178,0.9925142955758551,100.0,36,1.403079690444524,1.1062171014570357,100.0
CB,CSV,1255,5,0.177,0.8008,-1.4245,42,6,3.237074055499635,2.663951477979199,100.0,36,3.255413138038447,3.117046013114642,100.0
CB,CSV,1255,10,0.177,0.8008,-1.4245,42,6,4.502341186397454,3.9222850822626136,100.0,36,4.518055089702308,4.208341322868418,100.0
CB,CSV,1255,20,0.177,0.8008,-1.4245,42,6,5.614902143030387,3.424630630945022,83.33333333333334,36,5.244138532719771,5.045045018329588,83.33333333333334
CBOE,CSV,1255,1,0.2035,0.7224,-1.2414,41,4,1.561238816705454,1.4806309816105365,100.0,37,1.4478079280481098,1.522337538696341,97.2972972972973
CBOE,CSV,1255,5,0.2035,0.7224,-1.2414,41,4,2.697662403777569,1.9537227064682536,100.0,37,3.0770654130514714,2.728958433584844,100.0
CBOE,CSV,1255,10,0.2035,0.7224,-1.2414,41,4,4.872541254502978,4.055672189507785,100.0,37,4.943232834753738,4.430597553168704,100.0
CBOE,CSV,1255,20,0.2035,0.7224,-1.2414,41,4,5.34309467613344,3.1765088912279102,100.0,37,5.593997080052444,5.044424710283549,83.78378378378379
CBRE,CSV,1255,1,0.1132,0.8264,-1.5396,34,5,1.9217015730822375,1.402493435599548,100.0,29,2.169060854437476,1.5181995806584805,100.0
CBRE,CSV,1255,5,0.1132,0.8264,-1.5396,34,5,4.103735225277438,3.5938741030584676,100.0,29,5.078778188037321,4.400185590709686,100.0
CBRE,CSV,1255,10,0.1132,0.8264,-1.5396,34,5,4.975737113250291,2.030678526836856,100.0,29,7.794185392974443,6.759118988969338,100.0
CBRE,CSV,1255,20,0.1132,0.8264,-1.5396,34,5,7.060230521861271,4.799285678041369,100.0,29,7.7168574114969894,7.5563837824842865,79.3103448275862
CCI,CSV,1255,1,-0.0588,0.8668,-1.7924,37,3,1.7963596117242038,1.4185911920695131,100.0,34,1.7662260897879187,1.220817161478406,100.0
CCI,CSV,1255,5,-0.0588,0.8668,-1.7924,37,3,4.260205601754701,2.568521639051522,100.0,34,4.451127246663445,3.5860902327199193,100.0
CCI,CSV,1255,10,-0.0588,0.8668,-1.7924,37,3,3.8030765650833787,2.3428327336207984,100.0,34,5.46977511274891,4.504829607461689,100.0
CCI,CSV,1255,20,-0.0588,0.8668,-1.7924,37,3,6.738958696161841,9.36083075298249,66.66666666666666,34,5.764621572338829,4.700242295960631,85.29411764705883
CCL,CSV,1255,1,0.0172,0.9128,-1.8084,35,6,3.9960792113399344,2.504429473923232,100.0,29,3.1558513617196042,2.461544033481938,96.55172413793103
CCL,CSV,1255,5,0.0172,0.9128,-1.8084,35,6,9.571473437017481,6.736561879879769,100.0,29,8.491696549917787,8.356418437438808,100.0
CCL,CSV,1255,10,0.0172,0.9128,-1.8084,35,6,7.445279439572151,8.686254286722479,100.0,29,14.261114849697613,12.368977925634487,100.0
CCL,CSV,1255,20,0.0172,0.9128,-1.8084,35,6,8.378651681969364,9.867619661081937,66.66666666666666,29,13.270577089499485,14.547922077592194,82.75862068965517
